Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
0,jpsm2XOvMrc,disneymusicdeVEVO,"Zum ersten Mal (aus ""Die Eiskönigin - Völlig Unverfroren"")","['Willemijn', 'Verkaik', 'Pia', 'Allgaier', 'Zum', 'ersten', 'Mal', '(aus', 'Die', 'Eiskönigin', 'Völlig', 'Unverfroren)', 'Walt', 'Disney', 'Records', 'Soundtrack']",2020-08-07T04:00:14Z,4134204,14038.0,336.0,,PT3M42S,hd,https://i.ytimg.com/vi/jpsm2XOvMrc/hqdefault.jpg,1.4154685735702517,0.2127357274293899,0.1617636978626251,1.0,1,['de'],"['und', 'mal', 'ersten', 'seit', 'langem', 'zum', 'vevo']"
1,jnJspO-qZMA,Philip Parker,Der Kylian Mbappé Song,,2022-04-22T16:15:03Z,18053753,127408.0,5471.0,,PT2M24S,hd,https://i.ytimg.com/vi/jnJspO-qZMA/hqdefault.jpg,349.78955078125,0.2682541310787201,0.1730093955993652,0.0,1,"['id', 'no', 'de']","['hte', 'liv', 'iccor', 'parker']"
2,Te3_VlimRw0,ImagineDragonsVEVO,Imagine Dragons - Sharks (Official Music Video),"['Imagine Dragons', 'Sharks', 'Mercury', 'Interscope', 'Music Video', 'Imagine Dragons Music Video', 'ID Sharks', 'Imagine Dragons Music', 'Imagine Dragons 2022', 'new album', 'Rock', 'Pop', 'Cocomelon', 'Pinkfong', 'Ryan’s World', 'Blippy', 'Baby Shark', 'Shark Tales', '#babyshark', 'baby shark dance', 'baby shark song', 'play baby shark', 'play sharks', 'play imagine dragons', 'Shark Week', 'Sharks Los Angeles', 'santa monica', 'left shark', 'katy perry left shark', 'katy perry superbowl', 'left']",2022-06-24T13:00:10Z,156850426,1175035.0,16891.0,,PT3M37S,hd,https://i.ytimg.com/vi/Te3_VlimRw0/hqdefault.jpg,220.69239807128903,0.6094657778739929,0.3118991553783417,1.0,1,['en'],['vevo']
3,E852YGLZO4I,Phil The Beat,Phil The Beat - YOU (Official Video),"['Phil The Beat', 'Producer', 'Produzent', 'Songwriter', 'phil the beat new musicvideo', 'philthebeatyou', 'youmusicvideo', 'philthebeatyoumusicvideo', 'phil the beat 2022', 'you 2022', 'phil the beat you 2022']",2022-05-12T22:00:10Z,4475296,20783.0,362.0,,PT2M40S,hd,https://i.ytimg.com/vi/E852YGLZO4I/hqdefault.jpg,236.9559631347656,0.2658653557300567,0.3196956813335418,0.0,1,['en'],"['thil', 'the', 'beat', 'le']"
4,Xuklclgv0IY,T-Series,ROOH (Lyrics): YO YO HONEY SINGH | NUSHRRATT BHARUCCHA | HRITU ZEE | BHUSHAN KUMAR,"['hindi songs 2024', 'hindi songs new', 'bollywood songs 2024', 'bollywood movies 2024', 'tseries', 'tseries songs', 'rooh yo yo honey singh', 'rooh honey singh lyrics', 'rooh song rap', 'rooh honey singh', 'honey singh rooh song', 'honey singh rooh lyrics', 'rooh yo yo honey singh rap', 'rooh song yo yo honey singh', 'yo yo honey singh rooh', 'rooh lyrics', 'yo yo honey singh songs', 'rooh nushrat bharucha', 'yo yo honey singh rooh song', 'rooh yo yo honey singh song', 'rooh song lyrics', 'yo yo honey singh', 'rooh']",2024-12-21T07:34:36Z,418235,26787.0,1493.0,,PT3M5S,hd,https://i.ytimg.com/vi/Xuklclgv0IY/hqdefault.jpg,235.3349151611328,0.4519988000392914,0.1883215606212616,0.0,1,"['en', 'cy']","['cran', 'ntarees', 'eusns', 'rumne', 'roon', 'dance', 'you', 'are', 'yo', 'ro', 'honey', 'singin', 'stae', 'nushreat', 'bharuccha', 'lyrical', 'rohoner', 'singh', 'hatvzee', 'ges', 'yo', 'to', 'ro', 'hon', 'lyrics', 'te', 'saas', 'raeados', 'deector', 'guad', 'ak']"
5,DEKj7yQwsLw,CharlesBerthoud,Top 5 WEIRDEST Basses,,2024-12-19T15:40:27Z,443215,30057.0,188.0,,PT1M,hd,https://i.ytimg.com/vi/DEKj7yQwsLw/hqdefault.jpg,239.7196350097656,0.2622072696685791,0.2340329736471176,0.0,0,['en'],[]
6,_fMpABrAB7o,Ionic1k,Upgrading my SGI Indigo 2 With EXTREME Graphics!,,2024-12-17T17:00:40Z,68039,2788.0,301.0,,PT20M38S,hd,https://i.ytimg.com/vi/_fMpABrAB7o/hqdefault.jpg,9.357929229736328,0.5169411301612854,0.3790481686592102,0.0,1,['en'],"['best', 'pits', 'graphics', 'from']"
7,4DkNCgUXbig,NAV Records,Parvati Boli Shankar Se - O Bholenath Ji | Hansraj Raghuwanshi | Full Song | Bhole Baba Song,"['parvati boli shankar se', 'parvati boli shankar se hansraj raghuwanshi', 'hansraj raghuwanshi', 'hansraj raghuwansi', 'baba hansraj raghuwansi', 'hansraj raghuwanshi song', 'hansraj raghuwanshi new song', 'nav records', 'bharat kamal', 'new song', 'new songs', 'new hindi song', 'hindi songs', 'shiv song', 'shiva songs', 'shiv song new', 'bholenath song', 'Bhole baba song', 'Shiv parvati song', 'hansraj raghuwanshi all song', 'hansraj raghuwanshi bholenath song', 'mahakal song', 'shivratri']",2022-02-07T04:30:15Z,422660877,2647724.0,62648.0,,PT7M19S,hd,https://i.ytimg.com/vi/4DkNCgUXbig/hqdefault.jpg,232.06593322753903,0.3375548422336578,0.3552188873291015,2.0,1,"['id', 'tl', 'en']","['nupur', 'no', 'hansral', 'rachunanshis', 'darvati', 'boli', 'shankar', 'se', 'official', 'video', '450m', 'plus', 'views']"
8,452nsCCzIJs,Deutsche Grammophon - DG,"Anne-Sophie Mutter, Daniel Barenboim, Yo-Yo Ma – Beethoven: Triple Concerto in C Major, Op. 56 No. 2","['deutsche grammophon', 'classical music', 'Lang Lang', 'klassische musik', 'opera', 'orchestra', 'mozart', 'beethoven', 'Anne-Sophie Mutter', 'Daniel Barenboim', 'Yo-Yo Ma', 'Anne Sophie Mutter', 'Anne-Sophie Mutter Daniel Barenboim Yo-Yo Ma', 'Beethoven: Triple Concerto C Major', 'Op. 56', 'No. 2', ""Beethoven's Triple Concerto in C Major"", 'No.2 Largo - attacca', 'Live at Philharmonie', 'Berlin (2019)', 'Beethoven2020', 'PlayON', 'Triple Concerto', 'Ludwig van Beethoven', 'best of beethoven', 'violin', 'piano', 'cello']",2020-04-03T08:00:11Z,6809627,37203.0,849.0,,PT5M23S,hd,https://i.ytimg.com/vi/452nsCCzIJs/hqdefault.jpg,228.55810546875,0.3032259047031402,0.1543149650096893,0.0,1,['en'],['soaustatoool']
9,0Gtwa3peRwk,Libatiba Kinderlieder,Libatiba | Das kleine Kaninchen (Offizielles Video),"['Libatiba', 'Kinderlieder', 'Lieder für Kinder', 'Libatiba der Maulwurf', 'Der Maulwurf Musikvideo', 'Songs für Kinder', 'Lieder zum Mitsingen', 'Der Maulwurf', 'Lernen', 'Kaninchen', 'Hai', 'Bär', 'Musikvideos für Kinder', '2020', 'Video 2020', 'Kita', 'Kindergarten', 'Happy Kids', 'youtube Kinderlieder', 'Kiga', 'hurra kinderlieder', 'deutsche kinderlieder', 'tier', 'kindermusik', 'singen lachen lernen', 'hoppeln', 'kaninchen', 'sing kinderlieder', 'mutig', 'sei du selbst', 'mit singen', 'mitmachen', 'mit machen', 'musik für kinder', 'lieblingsband', 'familie']",2020-03-26T23:01:55Z,1561241,3933.0,0.0,,PT2M52S,hd,https://i.ytimg.com/vi/0Gtwa3peRwk/hqdefault.jpg,79.30327606201172,0.3691628575325012,0.4519439041614532,0.0,0,['de'],[]
