Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
0,mkvg6D51tTs,Rahim Pardesi,Adla Badli | Nasreen | Rahim Pardesi,,2024-12-22T14:12:05Z,535189,12845.0,870.0,,PT19M43S,hd,https://i.ytimg.com/vi/mkvg6D51tTs/hqdefault.jpg,12.842963218688965,0.2784461081027984,0.3673532903194427,2.0,1,"['de', 'et', 'tr']","['badi', 'adia']"
1,zTQNac6SYzU,RTL,Macho-Mann Ále beleidigt die Single-Ladys und verbockt es sich selbst | Take Me Out,"['Trailer', 'Fernsehen', 'Television', 'RTL', 'RTL Television', 'RTLTelevisionGmbH', 'TVNOW']",2021-08-01T10:00:29Z,353990,2937.0,888.0,,PT1M39S,hd,https://i.ytimg.com/vi/zTQNac6SYzU/hqdefault.jpg,332.9312744140625,0.515636682510376,0.2074171006679535,1.0,1,['de'],"['take', 'oeid', 'mut']"
3,yUSLuVVxS3o,DW Euromaxx,German Homes: How The Germans Live | Meet the Germans,"['DW', 'Deutsche Welle', 'DW Euromaxx', 'Euromaxx', 'Meet the Germans', 'German culture', 'German homes', 'German houses', 'Germany', 'life in germany', 'rachel stewart dw', 'rachel stewart germany', 'living in germany', 'moving to germany', 'meet the germans dw', 'working in germany', 'living in germany vs uk', 'culture shock', 'rachel stewart', 'culture shock germany', 'moving abroad', 'expat', 'german', 'german language', 'german culture shock', 'expat in germany']",2020-11-11T12:15:02Z,1789027,25021.0,2828.0,,PT4M28S,hd,https://i.ytimg.com/vi/yUSLuVVxS3o/hqdefault.jpg,304.4834899902344,0.2775735557079315,0.4614384770393371,1.0,1,['en'],"['dw', 'meet', 'the', 'germans', 'german', 'homes', 'euromaxx']"
4,EG-Uo_bxguY,Sahipsizler,Sahipsizler 7. Bölüm 2. Fragmanı | Kardeşlerin Huzur İçinde Yaşasın İstiyorsan...,"['Sahipsizler', 'OGM', 'Hazal Subaşı', 'Enes Koçak', 'Kaan Mirac Sezen', 'Ece Bağcı', 'Turgut Tunçalp', 'Sacide Taşaner', 'Mehmet Bozdoğan', 'OGM Pictures', 'Sahipsizler Dizisi', 'OGM Yeni Dizi', 'Hazal Subaşı Yeni Dizisi', 'Star tv', 'Sahipsizler Azize', 'Sahipsizler Yusuf', 'Sahipsizler Cemo', 'Azize ve Yusuf Sahneleri', 'Hazal Subaşı Azize', 'Enes Koçak Yusuf', 'Sahipsizler 7. Fragmanı', 'Sahipsizler 7. Bölüm', 'Sahipsizler 7. Bölüm 2. Fragmanı | Kardeşlerin Huzur İçinde Yaşasın İstiyorsan...']",2024-12-20T19:50:12Z,2283537,31803.0,1707.0,,PT1M31S,hd,https://i.ytimg.com/vi/EG-Uo_bxguY/hqdefault.jpg,232.5762939453125,0.3042055964469909,0.2920555770397186,0.0,1,['tr'],"['shipsizler', 'zbolum', 'fragmani']"
5,x7oPQY9N1bk,Cartoon Network Deutschland,Ab an den Herd | Das lustigste Essen | Cartoon Network,"['Cartoon Network auf Deutsch', 'Ganze Folgen auf Deutsch', 'Cartoons', 'Animation', 'Kinder Cartoons', 'witzig', 'Lieder für Kinder', 'Lieder', 'kinderfreundlich']",2021-05-17T22:00:30Z,226428,1009.0,0.0,,PT13M59S,sd,https://i.ytimg.com/vi/x7oPQY9N1bk/hqdefault.jpg,352.1196594238281,0.5391189455986023,0.4549636840820312,0.0,1,"['de', 'nl', 'af']","['craic', 'bare', 'wle', 'goh', 'tens', 'te', 'bears', 'creek', 'cn']"
6,NuOWUZaW7w8,Kidibli (Kinder Spielzeug Kanal),Truck loaded with various Toys for Kids,"['truck', 'surprise', 'toys', 'excavator', 'crane', 'concrete mixer', 'toy vehicles', 'toy', 'for kids', 'kids', 'children', 'truck toys', 'toy trucks', 'surprise toys', 'excavator toys', 'crane toys', 'toys for kids', 'kids toys', 'toys for children', 'video for kids', 'learn vehicles', 'toys play', 'play with toys', 'truck ride on', 'ride on toys', 'cars', 'cars toys', 'toy cars', 'ride on cars', 'ride on car', 'truck for kids', 'cars for kids']",2020-03-29T11:00:07Z,74143344,178960.0,0.0,,PT10M20S,hd,https://i.ytimg.com/vi/NuOWUZaW7w8/hqdefault.jpg,85.02101135253906,0.605413019657135,0.3349703252315521,0.0,0,['en'],['iml']
7,cLAY8u_ZboM,WDR,Ist Schulessen wirklich so schlecht? | neuneinhalb – Deine Reporter | WDR,"['Schulessen', 'Essen', 'Schule', 'Mensa', 'Kantine', 'Realschule', 'Troisdorf', 'Reporterin', 'Jana Forkel', 'Catering', 'Firma', 'Thomas Reinelt', 'Schüler', 'Kosten', 'Geschmack', 'Abwechslung', 'teuer', 'langweilig', 'WDR', 'neuneinhalb', 'Das Erste']",2020-04-18T06:15:00Z,436504,1024.0,0.0,,PT9M18S,hd,https://i.ytimg.com/vi/cLAY8u_ZboM/hqdefault.jpg,224.46490478515625,0.4521228969097137,0.3932497799396515,0.0,1,['de'],"['lecker', 'oder', 'ungeniessbare', 'wdr']"
8,gjKrz96Si4I,KBS WORLD TV,Welcome to Suyoung's rooftop (Stars' Top Recipe at Fun-Staurant) | KBS WORLD TV 201103,"['kbs', 'kbsworld', 'kbs world', '韓流', '放送', '韩国综艺', '韩国电视剧', 'truyền hình Hàn Quốc', 'ประเทศเกาหลีใต้', 'ละคร', 'Corea', 'Corée', 'دراما', 'دراما كورية', 'kbskpop', 'yt:cc=on', 'kpop', 'KBSWorld', 'Korea', 'Korean', 'Drama', 'KBS', 'K-Pop', 'Entertainment', 'Documentary', 'Music', 'Bank', '영어자막', 'English', 'Subtitle', 'kbsworldTV', 'Caption', 'World', '뮤직뱅크', 'musicbank', 'kbs월드', '월드TV', 'kbs 월드', 'world tv', 'worlddtv', 'koreaTV', 'koreanTV', 'korea TV', 'korean TV', '케이팝', 'kTV', 'K TV', '한국방송', '월드', 'eng', 'sub eng', 'South Korea', 'idol stage', 'idol']",2020-11-06T01:45:34Z,203024,3151.0,101.0,,PT5M10S,hd,https://i.ytimg.com/vi/gjKrz96Si4I/hqdefault.jpg,191.16441345214844,0.2849615216255188,0.3956902027130127,0.0,1,['en'],"['eue', 'kbs', 'world', 'tv', 'welcome', 'to', 'oreoistar', 'ol', 'rooftop', 'suyoung']"
9,29wA31xJExw,KinoCheck,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 German Deutsch (2021),"['2021', 'Awkwafina', 'KinoCheck', 'Kung Fu', 'Legend', 'Mandarin', 'Marvel', 'Rings', 'Shang-Chi', 'Shang-Chi and the Legend of the Ten Rings (Film)', 'ShangChi and the Legend of the Ten Rings', 'ShangChi and the Legend of the Ten Rings Trailer', 'ShangChi and the Legend of the Ten Rings Trailer Deutsch', 'ShangChi and the Legend of the Ten Rings Trailer German', 'Simu Liu', 'Ten', 'Tony Leung Chiu-wai', 'deutsch', 'german', 'trailer', 'trailer deutsch', 'trailer german']",2021-06-25T01:08:15Z,346349,7290.0,383.0,,PT2M12S,hd,https://i.ytimg.com/vi/29wA31xJExw/hqdefault.jpg,215.94464111328125,0.5278888940811157,0.2754697203636169,1.0,1,['de'],"['chd', 'trailer']"
10,PBbRijBVJzs,Galileo,Reiseziel Mallorca: Wer verdient hier an den Urlaubern? | Galileo | ProSieben,"['Reiseziel Mallorca: Wer verdient hier an den Urlaubern?', 'Unternehmen in Mallorca', 'Mallorca Geld verdienen', 'Ballermann', 'Mickie Krause', 'Palma de Mallorca', 'Restaurant auf Mallorca', 'Mallorca', 'Spanien', 'Klimaschutz', 'Urlaub', 'Immobilienmakler', 'Reise', 'Deutsche', 'Deutschland', 'Insel', 'Galileo', 'Galileo 2017', 'TV', 'TV Sendung', 'Sendung', 'Television Program (Media Genre)', 'Galileo Essen', 'Foodtrends', 'Aiman Abdallah', 'Stefan Gödde', 'Prosieben', 'Dokumentation', 'Galileo finde den Lügner', 'galileo mystery', 'jumbo schreiner']",2017-07-26T16:30:01Z,210116,1884.0,255.0,,PT16M51S,hd,https://i.ytimg.com/vi/PBbRijBVJzs/hqdefault.jpg,342.9938659667969,0.2441399246454239,0.4124899506568908,0.0,1,['de'],['galico']
